rok,kraj,strana_cislo,strana_nazev,kandidat_cislo,kandidat,kandidat_vek,navrhujici_strana,prislusnost,prednostni_hlasy_abs,prednostni_hlasy_pct,mandat,poradi
2013,Plzeňský kraj,21,KSČM,19,Hajšman Milan,35,KSČM,KSČM,448,1.07,-,17
2013,Plzeňský kraj,17,Úsvit,10,Halámka Stanislav,59,Úsvit,BEZPP,101,0.68,-,NA
2013,Plzeňský kraj,22,LEV 21,14,Havel Jan,46,LEV 21,BEZPP,5,1.44,-,NA
2013,Plzeňský kraj,2,Svobodní,12,Havel Radek,37,Svobodní,Svobodní,50,0.83,-,NA
2013,Plzeňský kraj,15,SPOZ,9,Havlík Václav JUDr.,72,SPOZ,SPOZ,108,4.28,-,NA
2013,Plzeňský kraj,21,KSČM,17,Havlíková Jitka,55,KSČM,KSČM,299,0.71,-,15
2013,Plzeňský kraj,21,KSČM,6,Hejlová Jitka,50,KSČM,KSČM,776,1.86,-,4
2013,Plzeňský kraj,2,Svobodní,1,Hemerle Jiří,41,Svobodní,Svobodní,277,4.63,-,NA
2013,Plzeňský kraj,2,Svobodní,5,Hemerle Kateřina,30,Svobodní,Svobodní,90,1.5,-,NA
2013,Plzeňský kraj,23,SZ,13,Hemrová Lucie Mgr. Ph.D.,31,SZ,SZ,183,3.03,-,NA
2013,Plzeňský kraj,13,Suveren.,10,Hendrichová Jaroslava,57,Suveren.,BEZPP,13,1.54,-,NA
2013,Plzeňský kraj,1,ČSSD,19,Heřmanová Jitka Ing.,51,ČSSD,ČSSD,1347,2.36,-,16
2013,Plzeňský kraj,21,KSČM,13,Hlásek František,54,KSČM,KSČM,296,0.71,-,11
2013,Plzeňský kraj,10,SsČR,7,Hlavín Jiří,57,SsČR,BEZPP,26,2.86,-,NA
2013,Plzeňský kraj,9,Změna,17,Hlávka Pavel,55,Změna,BEZPP,5,0.33,-,NA
2013,Plzeňský kraj,9,Změna,9,Hlávka Petr Ing.,65,Změna,KH,30,2.03,-,NA
2013,Plzeňský kraj,18,DSSS,15,Hodan Marek,38,DSSS,DSSS,19,0.73,-,NA
2013,Plzeňský kraj,10,SsČR,14,Hohl Jan Ing.,48,SsČR,BEZPP,9,0.99,-,NA
2013,Plzeňský kraj,17,Úsvit,8,Holotová Jiřina Bc.,51,Úsvit,BEZPP,493,3.35,-,NA
2013,Plzeňský kraj,10,SsČR,19,Holý Pavel,36,SsČR,SsČR,13,1.43,-,NA
2013,Plzeňský kraj,22,LEV 21,10,Horčička Tomáš,28,LEV 21,LEV 21,4,1.15,-,NA
2013,Plzeňský kraj,1,ČSSD,17,Hořanová Iva,49,ČSSD,ČSSD,738,1.29,-,14
2013,Plzeňský kraj,13,Suveren.,18,Hošnová Hana,49,Suveren.,BEZPP,2,0.23,-,NA
2013,Plzeňský kraj,22,LEV 21,8,Hrubá Radka,44,LEV 21,BEZPP,5,1.44,-,NA
2013,Plzeňský kraj,20,ANO 2011,10,Hrubý Zdeněk Ing.,57,ANO 2011,ANO 2011,472,0.96,-,7
2013,Plzeňský kraj,17,Úsvit,9,Hruška Luděk Bc.,39,Úsvit,BEZPP,578,3.93,-,NA
2013,Plzeňský kraj,10,SsČR,15,Huml Josef Ing.,47,SsČR,BEZPP,13,1.43,-,NA
2013,Plzeňský kraj,3,Piráti,18,Hutter Jan Bc.,32,Piráti,Piráti,47,0.55,-,NA
2013,Plzeňský kraj,1,ČSSD,15,Chalupný Michal Bc.,44,ČSSD,ČSSD,821,1.43,-,12
2013,Plzeňský kraj,24,KČ,20,Chára Karel,60,KČ,BEZPP,16,2.31,-,NA
2013,Plzeňský kraj,1,ČSSD,14,Chládková Naděžda Mgr.,55,ČSSD,ČSSD,1120,1.96,-,11
2013,Plzeňský kraj,18,DSSS,2,Chmelík Pavel,48,DSSS,DSSS,61,2.34,-,NA
2013,Plzeňský kraj,18,DSSS,11,Chodora Josef,48,DSSS,BEZPP,19,0.73,-,NA
2013,Plzeňský kraj,1,ČSSD,1,Chovanec Milan,43,ČSSD,ČSSD,7546,13.22,*,1
2013,Plzeňský kraj,22,LEV 21,7,Ihnátová Anna,53,LEV 21,LEV 21,7,2.01,-,NA
2013,Plzeňský kraj,1,ČSSD,3,Jakubčík Igor Bc.,46,ČSSD,ČSSD,2346,4.11,*,3
2013,Plzeňský kraj,4,TOP 09,4,Janek Michal MUDr.,64,TOP 09,TOP 09,1628,5.48,-,2
2013,Plzeňský kraj,6,ODS,8,Janko Lukáš Ing.,31,ODS,ODS,1107,3.94,-,7
2013,Plzeňský kraj,4,TOP 09,19,Janoušek Aleš Mgr.,37,TOP 09,TOP 09,1107,3.72,-,17
2013,Plzeňský kraj,22,LEV 21,2,Janoušek Jiří Ing.,50,LEV 21,LEV 21,20,5.76,-,NA
2013,Plzeňský kraj,11,KDU-ČSL,9,Janouškovec Pavel Mgr.,54,KDU-ČSL,KDU-ČSL,929,7.26,-,NA
2013,Plzeňský kraj,3,Piráti,12,Jarolímková Helena,49,Piráti,Piráti,135,1.6,-,NA
2013,Plzeňský kraj,21,KSČM,14,Jaroš Radek Bc.,38,KSČM,KSČM,445,1.07,-,12
2013,Plzeňský kraj,4,TOP 09,6,Jehličková Ilona Mgr.,50,TOP 09,TOP 09,639,2.15,-,4
2013,Plzeňský kraj,20,ANO 2011,13,Jelínek František,47,ANO 2011,ANO 2011,503,1.03,-,10
2013,Plzeňský kraj,24,KČ,4,Ježík Vlastimil Johannes,43,KČ,KČ,27,3.9,-,NA
2013,Plzeňský kraj,6,ODS,4,Jilichová Nová Veronika MUDr. Ing.,37,ODS,ODS,1664,5.93,-,4
2013,Plzeňský kraj,10,SsČR,2,Jindra Jiří Ing.,47,SsČR,SsČR,56,6.18,-,NA
2013,Plzeňský kraj,15,SPOZ,6,Jonáš Jakub Bc.,24,SPOZ,SPOZ,60,2.38,-,NA
2013,Plzeňský kraj,11,KDU-ČSL,14,Jukl Jiří,64,KDU-ČSL,KDU-ČSL,337,2.63,-,NA
2013,Plzeňský kraj,11,KDU-ČSL,15,Kadlec Ivo MUDr.,58,KDU-ČSL,KDU-ČSL,396,3.09,-,NA
2013,Plzeňský kraj,11,KDU-ČSL,4,Kadlec Jan Ing.,59,KDU-ČSL,KDU-ČSL,747,5.84,-,NA
2013,Plzeňský kraj,22,LEV 21,5,Kadlec Jan,54,LEV 21,LEV 21,11,3.17,-,NA
2013,Plzeňský kraj,22,LEV 21,15,Kadlec Jan Ing.,28,LEV 21,BEZPP,12,3.45,-,NA
2013,Plzeňský kraj,18,DSSS,10,Kalaš Jan,41,DSSS,BEZPP,99,3.81,-,NA
2013,Plzeňský kraj,15,SPOZ,4,Kapoun František Bc.,47,SPOZ,SPOZ,99,3.93,-,NA
2013,Plzeňský kraj,23,SZ,10,Karbanová Tereza,35,SZ,BEZPP,115,1.9,-,NA
2013,Plzeňský kraj,1,ČSSD,10,Karkoš Lukáš,54,ČSSD,ČSSD,765,1.34,-,7
2013,Plzeňský kraj,18,DSSS,20,Karlík David,35,DSSS,BEZPP,22,0.84,-,NA
2013,Plzeňský kraj,3,Piráti,11,Kašík Pavel,36,Piráti,Piráti,72,0.85,-,NA
2013,Plzeňský kraj,17,Úsvit,11,Kellner Jiří,36,Úsvit,BEZPP,304,2.07,-,NA
2013,Plzeňský kraj,13,Suveren.,15,Klečková Libuše,59,Suveren.,Suveren.,14,1.66,-,NA
2013,Plzeňský kraj,4,TOP 09,9,Klíma David Bc.,38,TOP 09,TOP 09,524,1.76,-,7
2013,Plzeňský kraj,1,ČSSD,12,Klíma Jaroslav,60,ČSSD,ČSSD,638,1.11,-,9
